ccn,hospital_name,address,teléfono,municipality,province,autonomous_community,postal_code,beds,cod_clase_de_centro,center_type,cod_dep_funcional,management_type,forma_parte_complejo,codidcom,nombre_del_complejo,alta,email
250000035,"clínica montpellier, grupo ha,  s.a.u",via hispanidad 37,976765300,zaragoza,zaragoza,aragón,50012,90,C11,hospitales generales,20,privados,N,0,Independent,N,esther.vilella@grupohla.com
250000002,hospital quironsalud zaragoza,paseo mariano renovales s/n,976720000,zaragoza,zaragoza,aragón,50006,104,C11,hospitales generales,20,privados,N,0,Independent,N,quironza@clinicaquiron.es
250005838,hospital hernán cortes miraflores,camino torres (de las) 51-53,976222981,zaragoza,zaragoza,aragón,50008,36,C11,hospitales generales,20,privados,N,0,Independent,N,lccanalda@clinicahernancortes.com
250000086,hospital de rehabilitación psiquiátrica prisma,calle torre del cerezo (san juan de mozarrifar) 17,976151152,zaragoza,zaragoza,aragón,50820,50,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,administracion@hospitalprisma.com
250000091,hospital viamed montecanal,calle franz schubert 2,876241818,zaragoza,zaragoza,aragón,50012,68,C11,hospitales generales,20,privados,N,0,Independent,N,admi@viamedmontecanal.com
250004610,hospital general de la defensa en zaragoza,calle vía ibérica 1-15 1-15,976567710,zaragoza,zaragoza,aragón,50009,200,C11,hospitales generales,7,ministerio de defensa,N,0,Independent,N,
250000068,hospital royo villanova,avenida san gregorio 30,976466910,zaragoza,zaragoza,aragón,50015,256,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,direccion.hrv@salud.aragon.es
250000034,centro de rehabilitación psicosocial nuestra señora del pilar,calle duquesa villahermosa 66-68,976331500,zaragoza,zaragoza,aragón,50009,200,C14,hospitales de salud mental y tratamiento de toxicomanías,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,administracion.crp@aragon.es
250000083,hospital nuestra señora de gracia,calle ramón y cajal 60,976440022,zaragoza,zaragoza,aragón,50004,145,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
250000071,hospital clínico universitario lozano blesa,calle san juan bosco 15,976765700,zaragoza,zaragoza,aragón,50009,808,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,comunicacion3@salud.aragon.es
250000069,hospital universitario miguel servet,paseo isabel la católica 1-3,976765500,zaragoza,zaragoza,aragón,50009,1198,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,sector2@salud.aragon.es
1851000001,hospital universitario de ceuta,calle loma colmenar s/n,856907000,ceuta,ceuta,ceuta,51003,246,C11,hospitales generales,1,instituto de gestión sanitaria-ingesa,N,0,Independent,N,
1952000109,hospital comarcal,calle remonta 2,952670000,melilla,melilla,melilla,52005,168,C11,hospitales generales,1,instituto de gestión sanitaria-ingesa,N,0,Independent,N,
1232000113,hospital publico de verin,carretera laza (de) s/n,988413636,verín,ourense,galicia,32600,98,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
333003421,fundación hospital de avilés,calle cabruñana 19,627513515;985525744,avilés,asturias,ppdo. de asturias,33402,90,C12,hospitales especializados,20,privados,N,0,Independent,N,gerencia@fhaviles.org
333002777,hospital universitario san agustín,camino de heros 6,985123000,avilés,asturias,ppdo. de asturias,33401,436,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
333001050,hospital carmen y severo ochoa,calle sienra 11,985812346,cangas del narcea,asturias,ppdo. de asturias,33800,103,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
333004419,hospital de jarrio,carretera de jarrio s/n,985639300,coaña,asturias,ppdo. de asturias,33719,116,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,gerencia.area1@sespa.es
333005233,hospital gijón,avenida de la costa 45,985360612;985360613,gijón,asturias,ppdo. de asturias,33201,32,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,direccion@hospitalgijon.es
333003295,centro terapéutico vista alegre,calle profesor pérez pimentel (la guía - somio) 518,985363435;985771677,gijón,asturias,ppdo. de asturias,33203,28,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,info@grupoperezespinosa.com
333002581,clínica psiquiátrica somio,"carretera la providencia-infanzon, 3518 3518",985133806,gijón,asturias,ppdo. de asturias,33203,40,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,vanesa@clinicasomio.es
333002526,hospital  begoña,avenida pablo iglesias 92,985367711,gijón,asturias,ppdo. de asturias,33204,41,C11,hospitales generales,20,privados,N,0,Independent,N,severino.villarejo@hospitalbegona.com
333002781,hospital covadonga,calle general suarez valdés 40,985365122,gijón,asturias,ppdo. de asturias,33204,24,C11,hospitales generales,20,privados,N,0,Independent,N,gerente@hospitalcovadonga.com
333002775,hospital cruz roja gijón,calle uría 37,985195000,gijón,asturias,ppdo. de asturias,33202,120,C11,hospitales generales,20,privados,N,0,Independent,N,
333002776,hospital de jove,avenida eduardo castro s/n,985320050,gijón,asturias,ppdo. de asturias,33290,233,C11,hospitales generales,20,privados,N,0,Independent,N,gerente@hospitaldejove.com
333005968,centro de tratamiento integral montevil,calle álava 67,985142483,gijón,asturias,ppdo. de asturias,33210,21,C190,otros centros con internamiento,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,saludmental.montevil@sespa.es
333002780,hospital universitario de cabueñes,calle los prados 395,985185000,gijón,asturias,ppdo. de asturias,33203,457,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
333000848,fundación sanatorio adaro,calle jove y canella 1,985692111,langreo,asturias,ppdo. de asturias,33900,153,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,gerencia@sanatorioadaro.com
333001052,hospital valle del nalón,poligono de riaño s/n,985652000,langreo,asturias,ppdo. de asturias,33920,216,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,gerencia.area8@sespa.es
333000032,centro salud mental pérez espinosa,calle santa rosa 6,985771677,llanera,asturias,ppdo. de asturias,33690,35,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,
333005582,hospital vital álvarez buylla,calle vistalegre 2,985458500,mieres,asturias,ppdo. de asturias,33619,176,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
333002620,clínica san rafael,"calle la estrecha, 33",985282526,oviedo,asturias,ppdo. de asturias,33011,36,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,clinicasr@sanrafael.es
333000265,instituto oftalmológico fernández-vega,avenida dres. fernández vega 34,985240141;985241508,oviedo,asturias,ppdo. de asturias,33012,13,C12,hospitales especializados,20,privados,N,0,Independent,N,instituto@fernandez-vega.com
333003415,centro medico de asturias,avenida richard grandio s/n,985250300,oviedo,asturias,ppdo. de asturias,33193,105,C11,hospitales generales,20,privados,N,0,Independent,N,miguel.garcia@medastur.com
333002562,clínica asturias,calle naranjo de bulnes 4-6,985286000,oviedo,asturias,ppdo. de asturias,33012,46,C11,hospitales generales,20,privados,N,0,Independent,N,juliacs@clinica-asturias.com
333001472,hospital monte naranco,avenida doctores fernández vega s/n,985106900,oviedo,asturias,ppdo. de asturias,33012,194,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
333005595,cti de la corredoria,calle molin los canales s/n,985292360,oviedo,asturias,ppdo. de asturias,33011,22,C190,otros centros con internamiento,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
333005240,hospital universitario central de asturias,avenida de roma s/n,985108000,oviedo,asturias,ppdo. de asturias,33011,991,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
333002574,hospital del oriente de asturias francisco grande covián,urbanizacion castañera s/n,985840032,parres,asturias,ppdo. de asturias,33540,90,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
333002321,hospital de luarca,calle villar s/n 0,985470707;985470727,valdés,asturias,ppdo. de asturias,33700,19,C190,otros centros con internamiento,20,privados,N,0,Independent,N,
734000722,área psiquiátrica del centro asistencial san juan de dios,paseo padre faustino calvo 46,979742300,palencia,palencia,castilla y león,34005,97,C14,hospitales de salud mental y tratamiento de toxicomanías,22,organizaciones no gubernamentales,N,0,Independent,N,sjdpalencia.hospital@sjd.es
734000721,hospital psiquiátrico san luis,"carretera de burgos, s/n s/n",979165324,palencia,palencia,castilla y león,34004,206,C14,hospitales de salud mental y tratamiento de toxicomanías,22,organizaciones no gubernamentales,N,0,Independent,N,ch.palencia@hospitalarias.es
734000720,hospital recoletas de palencia,avenida simón nieto 31-34,979747700,palencia,palencia,castilla y león,34005,22,C11,hospitales generales,20,privados,N,0,Independent,N,admision.hrp@gruporecoletas.com
734000719,hospital san telmo (complejo asistencial universitario de palencia),avenida san telmo s/n,979167000,palencia,palencia,castilla y león,34004,119,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,340063,Complejo Asistencial Universitario de Palencia,N,gerente.hrcr@saludcastillayleon.es
734000718,hospital rio carrión (complejo asistencial universitario de palencia),avenida donantes de sangre sn s/n,979167000,palencia,palencia,castilla y león,34005,376,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,340063,Complejo Asistencial Universitario de Palencia,N,gerente.hrcr@saludcastillayleon.es
535003934,hospital insular de lanzarote,calle juan de quesada s/n,928810000,arrecife,las palmas,canarias,35500,80,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,gerencialz.scs@gobiernodecanarias.org
535002243,hospital universitario dr. josé molina orosa,calle carretera arrecife- tinajo km 1300 0,928 595 102;928 595 103;928595000,arrecife,las palmas,canarias,35500,252,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,gerencialz.scs@gobiernodecanarias.org
535001550,clínica bandama,calle santa teresa 9,928350050;928350054,"palmas de gran canaria, las",las palmas,canarias,35017,64,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,bandama@clinicabandama.com
535000323,hospital san josé,calle padre cueto 26,928263708,"palmas de gran canaria, las",las palmas,canarias,35008,66,C11,hospitales generales,20,privados,N,0,Independent,N,ifernandez@hospitalsanjose.
535000321,hospital perpetuo socorro,calle león y castillo 407,928499900,"palmas de gran canaria, las",las palmas,canarias,35007,185,C11,hospitales generales,20,privados,N,0,Independent,N,info@hpshospitales.es
535000315,clínica cajal,calle senador castillo olivares 15,928369166,"palmas de gran canaria, las",las palmas,canarias,35003,136,C11,hospitales generales,20,privados,N,0,Independent,N,info@clinicacajal.es
535001314,hospital universitario san roque las palmas,calle dolores de la rocha 5,928404040,"palmas de gran canaria, las",las palmas,canarias,35001,162,C11,hospitales generales,20,privados,N,0,Independent,N,
535000320,hospital la paloma,calle maestro valle 20,928234466,"palmas de gran canaria, las",las palmas,canarias,35005,108,C11,hospitales generales,20,privados,N,0,Independent,N,info@hospitallapaloma.com
535004296,centro sanitario residencial las palmas (cesar las palmas),calle párroco villar reina 1,928296300,"palmas de gran canaria, las",las palmas,canarias,35011,52,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,S,gerencia@grupoicot.es
535000324,vithas hospital santa catalina,calle león y castillo 292,928297151,"palmas de gran canaria, las",las palmas,canarias,35005,157,C11,hospitales generales,20,privados,N,0,Independent,N,leisgp@vithas.es
535003845,hospital universitario de salud mental juan carlos i,calle real del castillo 152,928302734,"palmas de gran canaria, las",las palmas,canarias,35014,119,C14,hospitales de salud mental y tratamiento de toxicomanías,4,otros centros o establecimientos públicos de dependencia autonómica,S,350332,Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín,N,
535001830,hospital universitario de gran canaria dr. negrín,plaza barranco de la ballena s/n,928450000,"palmas de gran canaria, las",las palmas,canarias,35012,652,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,350332,Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín,N,hospitaldrnegrin@gobiernodecanarias.org
535001838,complejo hospitalario universitario insular materno infantil,calle autovía del sur s/n,928444000,"palmas de gran canaria, las",las palmas,canarias,35016,916,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,gerenchuimi.scs@gobiernodecanarias.org
535004342,hospital polivalente anexo juan carlos i,calle real del castillo 152,928450177,"palmas de gran canaria, las",las palmas,canarias,35014,54,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,S,350332,Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín,S,ghdrnegrin@gobiernodecanarias.org
