ccn,hospital_name,address,phone,municipality,province,autonomous_community,postcode,beds,cod_clase_de_centro,center_type,cod_dep_funcional,management_type,forma_parte_complejo,codidcom,nombre_del_complejo,alta,email
1430000067,Hospital Psiquiátrico Román Alberca,Calle Lorca 58 CALLE LORCA 58,968365800,Murcia,Murcia,Región de Murcia,30120,105,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,antonio.ortiz@carm.es
1430000005,Hospital General Universitario Reina Sofía,Avenida Intendente Jorge Palacios 1,968359000,Murcia,Murcia,Región de Murcia,30003,346,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,luis.javega@carm.es
1430000051,Hospital G. Universitario J.M. Morales Meseguer,Avenida Marques de Los Vélez 0,968240601,Murcia,Murcia,Región de Murcia,30008,394,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,manuelj.buades@carm.es
1430000047,Hospital General Universitario Los Arcos del Mar Menor,Paraje Torre Octavio S/N,968565000,San Javier,Murcia,Región de Murcia,30739,255,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1430000007,Hospital de Cuidados Medios Villademar,Avenida Concejal Mariano Henarejos 13,968187346,San Pedro del Pinatar,Murcia,Región de Murcia,30740,99,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,notificaciones@villademar.com
1430000059,Hospital Virgen del Castillo,Avenida De La Feria S/N,968719804,Yecla,Murcia,Región de Murcia,30510,98,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,luis.javega@carm.es
1531000740,Clínica Psicogeriatría Josefina Arregui,Calle Erburua S/N -,948563850,Altsasu/Alsasua,Navarra,C. Foral de Navarra,31800,21,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,administracion@josefinaarregui.com
1531000734,Centro Hospitalario Benito Menni,Calle Mendinueta S/N -,948452162,Baztan,Navarra,C. Foral de Navarra,31700,158,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,mzabalza.mennipamplona@hospitalarias.es
250000085,Unidad de Rehabilitación de Larga Estancia,Carretera Sos S/N,976675479,Sádaba,Zaragoza,Aragón,50670,45,C14,Hospitales de salud mental y tratamiento de toxicomanías,22,Organizaciones No Gubernamentales,N,0,Independent,N,Not Available
250000001,Hospital San Juan de Dios,Paseo Colon 14,976271660,Zaragoza,Zaragoza,Aragón,50006,188,C13,Hospitales de media y larga estancia,22,Organizaciones No Gubernamentales,N,0,Independent,N,hsjdzaragoza@ohsjd.es
250000067,Unidad Rehabilitadora de Media Estancia Profesor Rey Ardid,Calle Camino Viejo de La Alfocea 10,976731000,Zaragoza,Zaragoza,Aragón,50191,39,C14,Hospitales de salud mental y tratamiento de toxicomanías,22,Organizaciones No Gubernamentales,N,0,Independent,N,rjuslibol@reyardid.org
250000070,Centro Neuropsiquiátrico Nuestra Señora del Carmen,Camino Abejar 100,976770635,Zaragoza,Zaragoza,Aragón,50190,277,C14,Hospitales de salud mental y tratamiento de toxicomanías,22,Organizaciones No Gubernamentales,N,0,Independent,N,gerencia@neuronscarmen.org
250000087,Hospital Maz,Avenida Academia General Militar 74,976748000,Zaragoza,Zaragoza,Aragón,50015,81,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,0,Independent,N,maz@maz.es
250000035,"Clínica Montpellier, Grupo Ha,  S.A.U",Via Hispanidad 37,976765300,Zaragoza,Zaragoza,Aragón,50012,90,C11,Hospitales Generales,20,Privados,N,0,Independent,N,esther.vilella@grupohla.com
250000002,Hospital Quironsalud Zaragoza,Paseo Mariano Renovales S/N,976720000,Zaragoza,Zaragoza,Aragón,50006,104,C11,Hospitales Generales,20,Privados,N,0,Independent,N,quironza@clinicaquiron.es
250005838,Hospital Hernán Cortes Miraflores,Camino Torres (De Las) 51-53,976222981,Zaragoza,Zaragoza,Aragón,50008,36,C11,Hospitales Generales,20,Privados,N,0,Independent,N,lccanalda@clinicahernancortes.com
250000086,Hospital de Rehabilitación Psiquiátrica Prisma,Calle Torre del Cerezo (San Juan de Mozarrifar) 17,976151152,Zaragoza,Zaragoza,Aragón,50820,50,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,administracion@hospitalprisma.com
250000091,Hospital Viamed Montecanal,Calle Franz Schubert 2,876241818,Zaragoza,Zaragoza,Aragón,50012,68,C11,Hospitales Generales,20,Privados,N,0,Independent,N,admi@viamedmontecanal.com
250004610,Hospital General de La Defensa En Zaragoza,Calle Vía Ibérica 1-15 1-15,976567710,Zaragoza,Zaragoza,Aragón,50009,200,C11,Hospitales Generales,7,Ministerio de Defensa,N,0,Independent,N,Not Available
250000068,Hospital Royo Villanova,Avenida San Gregorio 30,976466910,Zaragoza,Zaragoza,Aragón,50015,256,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,direccion.hrv@salud.aragon.es
250000034,Centro de Rehabilitación Psicosocial Nuestra Señora del Pilar,Calle Duquesa Villahermosa 66-68,976331500,Zaragoza,Zaragoza,Aragón,50009,200,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,administracion.crp@aragon.es
250000083,Hospital Nuestra Señora de Gracia,Calle Ramón y Cajal 60,976440022,Zaragoza,Zaragoza,Aragón,50004,145,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
250000071,Hospital Clínico Universitario Lozano Blesa,Calle San Juan Bosco 15,976765700,Zaragoza,Zaragoza,Aragón,50009,808,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,comunicacion3@salud.aragon.es
250000069,Hospital Universitario Miguel Servet,Paseo Isabel La Católica 1-3,976765500,Zaragoza,Zaragoza,Aragón,50009,1198,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,sector2@salud.aragon.es
1851000001,Hospital Universitario de Ceuta,Calle Loma Colmenar S/N,856907000,Ceuta,Ceuta,Ceuta,51003,246,C11,Hospitales Generales,1,Instituto de Gestión Sanitaria-Ingesa,N,0,Independent,N,Not Available
1952000109,Hospital Comarcal,Calle Remonta 2,952670000,Melilla,Melilla,Melilla,52005,168,C11,Hospitales Generales,1,Instituto de Gestión Sanitaria-Ingesa,N,0,Independent,N,Not Available
1232000113,Hospital Publico de Verin,Carretera Laza (De) S/N,988413636,Verín,Ourense,Galicia,32600,98,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
333003421,Fundación Hospital de Avilés,Calle Cabruñana 19,627513515;985525744,Avilés,Asturias,Ppdo. de Asturias,33402,90,C12,Hospitales especializados,20,Privados,N,0,Independent,N,gerencia@fhaviles.org
333002777,Hospital Universitario San Agustín,Camino De Heros 6,985123000,Avilés,Asturias,Ppdo. de Asturias,33401,436,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
333001050,Hospital Carmen y Severo Ochoa,Calle Sienra 11,985812346,Cangas del Narcea,Asturias,Ppdo. de Asturias,33800,103,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
333004419,Hospital de Jarrio,Carretera De Jarrio S/N,985639300,Coaña,Asturias,Ppdo. de Asturias,33719,116,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerencia.area1@sespa.es
333005233,Hospital Gijón,Avenida De La Costa 45,985360612;985360613,Gijón,Asturias,Ppdo. de Asturias,33201,32,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,direccion@hospitalgijon.es
333003295,Centro Terapéutico Vista Alegre,Calle Profesor Pérez Pimentel (La Guía - Somio) 518,985363435;985771677,Gijón,Asturias,Ppdo. de Asturias,33203,28,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,info@grupoperezespinosa.com
333002581,Clínica Psiquiátrica Somio,"Carretera La Providencia-Infanzon, 3518 3518",985133806,Gijón,Asturias,Ppdo. de Asturias,33203,40,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,vanesa@clinicasomio.es
333002526,Hospital  Begoña,Avenida Pablo Iglesias 92,985367711,Gijón,Asturias,Ppdo. de Asturias,33204,41,C11,Hospitales Generales,20,Privados,N,0,Independent,N,severino.villarejo@hospitalbegona.com
333002781,Hospital Covadonga,Calle General Suarez Valdés 40,985365122,Gijón,Asturias,Ppdo. de Asturias,33204,24,C11,Hospitales Generales,20,Privados,N,0,Independent,N,gerente@hospitalcovadonga.com
333002775,Hospital Cruz Roja Gijón,Calle Uría 37,985195000,Gijón,Asturias,Ppdo. de Asturias,33202,120,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
333002776,Hospital de Jove,Avenida Eduardo Castro S/N,985320050,Gijón,Asturias,Ppdo. de Asturias,33290,233,C11,Hospitales Generales,20,Privados,N,0,Independent,N,gerente@hospitaldejove.com
333005968,Centro de Tratamiento Integral Montevil,Calle Álava 67,985142483,Gijón,Asturias,Ppdo. de Asturias,33210,21,C190,Otros Centros con Internamiento,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,saludmental.montevil@sespa.es
333002780,Hospital Universitario de Cabueñes,Calle Los Prados 395,985185000,Gijón,Asturias,Ppdo. de Asturias,33203,457,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
333000848,Fundación Sanatorio Adaro,Calle Jove y Canella 1,985692111,Langreo,Asturias,Ppdo. de Asturias,33900,153,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,gerencia@sanatorioadaro.com
333001052,Hospital Valle del Nalón,Poligono De Riaño S/N,985652000,Langreo,Asturias,Ppdo. de Asturias,33920,216,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerencia.area8@sespa.es
333000032,Centro Salud Mental Pérez Espinosa,Calle Santa Rosa 6,985771677,Llanera,Asturias,Ppdo. de Asturias,33690,35,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,Not Available
333005582,Hospital Vital Álvarez Buylla,Calle Vistalegre 2,985458500,Mieres,Asturias,Ppdo. de Asturias,33619,176,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
333002620,Clínica San Rafael,"Calle La Estrecha, 33",985282526,Oviedo,Asturias,Ppdo. de Asturias,33011,36,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,clinicasr@sanrafael.es
333000265,Instituto Oftalmológico Fernández-Vega,Avenida Dres. Fernández Vega 34,985240141;985241508,Oviedo,Asturias,Ppdo. de Asturias,33012,13,C12,Hospitales especializados,20,Privados,N,0,Independent,N,instituto@fernandez-vega.com
333003415,Centro Medico de Asturias,Avenida Richard Grandio S/N,985250300,Oviedo,Asturias,Ppdo. de Asturias,33193,105,C11,Hospitales Generales,20,Privados,N,0,Independent,N,miguel.garcia@medastur.com
333002562,Clínica Asturias,Calle Naranjo de Bulnes 4-6,985286000,Oviedo,Asturias,Ppdo. de Asturias,33012,46,C11,Hospitales Generales,20,Privados,N,0,Independent,N,juliacs@clinica-asturias.com
333001472,Hospital Monte Naranco,Avenida Doctores Fernández Vega S/N,985106900,Oviedo,Asturias,Ppdo. de Asturias,33012,194,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
333005595,Cti de La Corredoria,Calle Molin Los Canales S/N,985292360,Oviedo,Asturias,Ppdo. de Asturias,33011,22,C190,Otros Centros con Internamiento,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
333005240,Hospital Universitario Central de Asturias,Avenida De Roma S/N,985108000,Oviedo,Asturias,Ppdo. de Asturias,33011,991,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
333002574,Hospital del Oriente de Asturias Francisco Grande Covián,Urbanizacion Castañera S/N,985840032,Parres,Asturias,Ppdo. de Asturias,33540,90,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
333002321,Hospital de Luarca,Calle Villar S/N 0,985470707;985470727,Valdés,Asturias,Ppdo. de Asturias,33700,19,C190,Otros Centros con Internamiento,20,Privados,N,0,Independent,N,Not Available
734000722,Área Psiquiátrica del Centro Asistencial San Juan de Dios,Paseo Padre Faustino Calvo 46,979742300,Palencia,Palencia,Castilla y León,34005,97,C14,Hospitales de salud mental y tratamiento de toxicomanías,22,Organizaciones No Gubernamentales,N,0,Independent,N,sjdpalencia.hospital@sjd.es
734000721,Hospital Psiquiátrico San Luis,"Carretera De Burgos, S/N S/N",979165324,Palencia,Palencia,Castilla y León,34004,206,C14,Hospitales de salud mental y tratamiento de toxicomanías,22,Organizaciones No Gubernamentales,N,0,Independent,N,ch.palencia@hospitalarias.es
734000720,Hospital Recoletas de Palencia,Avenida Simón Nieto 31-34,979747700,Palencia,Palencia,Castilla y León,34005,22,C11,Hospitales Generales,20,Privados,N,0,Independent,N,admision.hrp@gruporecoletas.com
734000719,Hospital San Telmo (Complejo Asistencial Universitario de Palencia),Avenida San Telmo S/N,979167000,Palencia,Palencia,Castilla y León,34004,119,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,340063,Complejo Asistencial Universitario de Palencia,N,gerente.hrcr@saludcastillayleon.es
734000718,Hospital Rio Carrión (Complejo Asistencial Universitario de Palencia),Avenida Donantes de Sangre Sn S/N,979167000,Palencia,Palencia,Castilla y León,34005,376,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,340063,Complejo Asistencial Universitario de Palencia,N,gerente.hrcr@saludcastillayleon.es
535003934,Hospital Insular de Lanzarote,Calle Juan de Quesada S/N,928810000,Arrecife,Las Palmas,Canarias,35500,80,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerencialz.scs@gobiernodecanarias.org
535002243,Hospital Universitario Dr. José Molina Orosa,Calle Carretera Arrecife- Tinajo Km 1300 0,928 595 102;928 595 103;928595000,Arrecife,Las Palmas,Canarias,35500,252,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerencialz.scs@gobiernodecanarias.org
535001550,Clínica Bandama,Calle Santa Teresa 9,928350050;928350054,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35017,64,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,bandama@clinicabandama.com
535000323,Hospital San José,Calle Padre Cueto 26,928263708,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35008,66,C11,Hospitales Generales,20,Privados,N,0,Independent,N,ifernandez@hospitalsanjose.
535000321,Hospital Perpetuo Socorro,Calle León y Castillo 407,928499900,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35007,185,C11,Hospitales Generales,20,Privados,N,0,Independent,N,info@hpshospitales.es
535000315,Clínica Cajal,Calle Senador Castillo Olivares 15,928369166,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35003,136,C11,Hospitales Generales,20,Privados,N,0,Independent,N,info@clinicacajal.es
535001314,Hospital Universitario San Roque Las Palmas,Calle Dolores de La Rocha 5,928404040,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35001,162,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
535000320,Hospital La Paloma,Calle Maestro Valle 20,928234466,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35005,108,C11,Hospitales Generales,20,Privados,N,0,Independent,N,info@hospitallapaloma.com
535004296,Centro Sanitario Residencial Las Palmas (Cesar Las Palmas),Calle Párroco Villar Reina 1,928296300,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35011,52,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,S,gerencia@grupoicot.es
535000324,Vithas Hospital Santa Catalina,Calle León y Castillo 292,928297151,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35005,157,C11,Hospitales Generales,20,Privados,N,0,Independent,N,leisgp@vithas.es
535003845,Hospital Universitario de Salud Mental Juan Carlos I,Calle Real del Castillo 152,928302734,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35014,119,C14,Hospitales de salud mental y tratamiento de toxicomanías,4,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,S,350332,Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín,N,Not Available
535001830,Hospital Universitario de Gran Canaria Dr. Negrín,Plaza Barranco de La Ballena S/N,928450000,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35012,652,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,350332,Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín,N,hospitaldrnegrin@gobiernodecanarias.org
535001838,Complejo Hospitalario Universitario Insular Materno Infantil,Calle Autovía del Sur S/N,928444000,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35016,916,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerenchuimi.scs@gobiernodecanarias.org
535004342,Hospital Polivalente Anexo Juan Carlos I,Calle Real del Castillo 152,928450177,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35014,54,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,350332,Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín,S,ghdrnegrin@gobiernodecanarias.org
